frame,gp,x,reward,total,looped,life
14380,0,40,0.0,-7425.0,False,2
14384,0,40,0.0,-7425.0,False,2
14388,0,40,0.0,-7425.0,False,2
14392,0,40,0.0,-7425.0,False,2
14396,0,40,0.0,-7425.0,False,2
14400,0,40,0.0,-7425.0,False,2
14404,0,40,0.0,-7425.0,False,2
14408,0,40,0.0,-7425.0,False,2
14412,0,40,0.0,-7425.0,False,2
14416,0,40,0.0,-7425.0,False,2
14420,0,40,0.0,-7425.0,False,2
14424,0,40,0.0,-7425.0,False,2
14428,0,40,0.0,-7425.0,False,2
14432,0,40,0.0,-7425.0,False,2
14436,0,40,0.0,-7425.0,False,2
14440,0,40,0.0,-7425.0,False,2
14444,0,40,0.0,-7425.0,False,2
14448,0,40,0.0,-7425.0,False,2
14452,0,40,0.0,-7425.0,False,2
14456,0,40,0.0,-7425.0,False,2
14460,0,40,0.0,-7425.0,False,2
14464,0,40,0.0,-7425.0,False,2
14468,0,40,0.0,-7425.0,False,2
14472,0,40,0.0,-7425.0,False,2
14476,0,40,0.0,-7425.0,False,2
14480,0,40,0.0,-7425.0,False,2
14484,0,40,0.0,-7425.0,False,2
14488,0,40,0.0,-7425.0,False,2
14492,0,40,0.0,-7425.0,False,2
14496,0,40,0.0,-7425.0,False,2
14500,0,40,0.0,-7425.0,False,2
14504,0,40,0.0,-7425.0,False,2
14508,0,40,0.0,-7425.0,False,2
14512,0,40,0.0,-7425.0,False,2
14516,0,40,0.0,-7425.0,False,2
14520,0,40,0.0,-7425.0,False,2
14524,0,40,0.0,-7425.0,False,2
14528,0,40,0.0,-7425.0,False,2
14532,0,40,0.0,-7425.0,False,2
14536,0,40,0.0,-7425.0,False,2
14540,0,40,0.0,-7425.0,False,2
14544,0,40,0.0,-7425.0,False,2
14548,0,40,0.0,-7425.0,False,2
14552,0,40,0.0,-7425.0,False,2
14556,0,40,0.0,-7425.0,False,2
14560,0,40,0.0,-7425.0,False,2
14564,0,40,0.0,-7425.0,False,2
14568,0,40,0.0,-7425.0,False,2
14572,0,40,0.0,-7425.0,False,2
14576,0,40,0.0,-7425.0,False,2
14580,0,40,0.0,-7425.0,False,2
14584,0,40,0.0,-7425.0,False,2
14588,0,40,0.0,-7425.0,False,2
14592,0,40,0.0,-7425.0,False,2
14596,0,40,0.0,-7425.0,False,2
14600,0,40,0.0,-7425.0,False,2
14604,0,40,0.0,-7425.0,False,2
14608,0,40,0.0,-7425.0,False,2
14612,0,40,0.0,-7425.0,False,2
14616,0,40,0.0,-7425.0,False,2
14620,0,40,0.0,-7425.0,False,2
14624,0,40,0.0,-7425.0,False,2
14628,0,40,0.0,-7425.0,False,2
14632,0,40,0.0,-7425.0,False,2
14636,0,40,0.0,-7425.0,False,2
14640,0,40,0.0,-7425.0,False,2
14644,0,40,0.0,-7425.0,False,2
14648,0,40,0.0,-7425.0,False,2
14652,0,40,0.0,-7425.0,False,2
14656,0,40,0.0,-7425.0,False,2
14660,0,40,0.0,-7425.0,False,2
14664,0,40,0.0,-7425.0,False,2
14668,0,40,0.0,-7425.0,False,2
14672,0,40,0.0,-7425.0,False,2
14676,0,40,0.0,-7425.0,False,2
14680,0,40,0.0,-7425.0,False,2
14684,0,40,0.0,-7425.0,False,2
14688,0,40,0.0,-7425.0,False,2
14692,0,40,0.0,-7425.0,False,2
14696,0,40,0.0,-7425.0,False,2
14700,0,40,0.0,-7425.0,False,2
14704,0,40,0.0,-7425.0,False,2
14708,0,40,0.0,-7425.0,False,2
14712,0,40,0.0,-7425.0,False,2
14716,0,40,0.0,-7425.0,False,2
14720,0,40,0.0,-7425.0,False,2
14724,0,40,0.0,-7425.0,False,2
14728,0,40,0.0,-7425.0,False,2
14732,0,40,0.0,-7425.0,False,2
14736,0,40,0.0,-7425.0,False,2
14740,0,40,0.0,-7425.0,False,2
14744,0,42,2.0,-7423.0,False,2
14748,0,45,3.0,-7420.0,False,2
14752,0,49,4.0,-7416.0,False,2
14756,0,54,5.0,-7411.0,False,2
14760,0,60,6.0,-7405.0,False,2
14764,0,67,7.0,-7398.0,False,2
14768,0,74,7.0,-7391.0,False,2
14772,0,81,7.0,-7384.0,False,2
14776,0,88,7.0,-7377.0,False,2
14780,0,95,7.0,-7370.0,False,2
14784,0,102,7.0,-7363.0,False,2
14788,0,109,7.0,-7356.0,False,2
14792,0,116,7.0,-7349.0,False,2
14796,0,123,0.0,-7349.0,False,2
14800,0,130,7.0,-7342.0,False,2
14804,0,137,7.0,-7335.0,False,2
14808,0,144,7.0,-7328.0,False,2
14812,0,151,7.0,-7321.0,False,2
14816,0,158,7.0,-7314.0,False,2
14820,0,165,7.0,-7307.0,False,2
14824,0,172,7.0,-7300.0,False,2
14828,0,179,0.0,-7300.0,False,2
14832,0,186,7.0,-7293.0,False,2
14836,0,193,7.0,-7286.0,False,2
14840,0,200,7.0,-7279.0,False,2
14844,0,207,7.0,-7272.0,False,2
14848,0,214,7.0,-7265.0,False,2
14852,0,221,7.0,-7258.0,False,2
14856,0,228,7.0,-7251.0,False,2
14860,0,235,0.0,-7251.0,False,2
14864,0,242,7.0,-7244.0,False,2
14868,0,249,7.0,-7237.0,False,2
14872,0,256,7.0,-7230.0,False,2
14876,0,263,7.0,-7223.0,False,2
14880,0,270,7.0,-7216.0,False,2
14884,0,277,7.0,-7209.0,False,2
14888,0,284,7.0,-7202.0,False,2
14892,0,291,0.0,-7202.0,False,2
14896,0,298,7.0,-7195.0,False,2
14900,0,305,7.0,-7188.0,False,2
14904,0,306,1.0,-7187.0,False,2
14908,0,306,0.0,-7187.0,False,2
14912,0,305,0.0,-7187.0,False,2
14916,0,301,0.0,-7187.0,False,2
14920,0,296,0.0,-7187.0,False,2
14924,0,289,0.0,-7187.0,False,2
14928,0,282,0.0,-7187.0,False,2
14932,0,275,0.0,-7187.0,False,2
14936,0,269,0.0,-7187.0,False,2
14940,0,266,0.0,-7187.0,False,2
14944,0,265,0.0,-7187.0,False,2
14948,0,267,0.0,-7187.0,False,2
14952,0,270,0.0,-7187.0,False,2
14956,0,275,0.0,-7187.0,False,2
14960,0,282,7.0,-7180.0,False,2
14964,0,290,8.0,-7172.0,False,2
14968,0,300,10.0,-7162.0,False,2
14972,0,312,12.0,-7150.0,False,2
14976,0,324,12.0,-7138.0,False,2
14980,0,336,12.0,-7126.0,False,2
14984,0,348,12.0,-7114.0,False,2
14988,0,360,0.0,-7114.0,False,2
14992,0,372,12.0,-7102.0,False,2
14996,0,384,12.0,-7090.0,False,2
15000,0,396,12.0,-7078.0,False,2
15004,0,405,9.0,-7069.0,False,2
15008,0,414,9.0,-7060.0,False,2
15012,0,421,7.0,-7053.0,False,2
15016,0,428,7.0,-7046.0,False,2
15020,0,434,0.0,-7046.0,False,2
15024,0,434,0.0,-7046.0,False,2
15028,0,434,0.0,-7046.0,False,2
15032,0,434,0.0,-7046.0,False,2
15036,0,434,0.0,-7046.0,False,2
15040,0,434,0.0,-7046.0,False,2
15044,0,434,0.0,-7046.0,False,2
15048,0,434,0.0,-7046.0,False,2
15052,0,433,0.0,-7046.0,False,2
15056,0,430,0.0,-7046.0,False,2
15060,0,426,0.0,-7046.0,False,2
15064,0,419,0.0,-7046.0,False,2
15068,0,411,0.0,-7046.0,False,2
15072,0,402,0.0,-7046.0,False,2
15076,0,390,0.0,-7046.0,False,2
15080,0,378,0.0,-7046.0,False,2
15084,0,366,0.0,-7046.0,False,2
15088,0,354,0.0,-7046.0,False,2
15092,0,342,0.0,-7046.0,False,2
15096,0,330,0.0,-7046.0,False,2
15100,0,323,0.0,-7046.0,False,2
15104,0,323,0.0,-7046.0,False,2
15108,0,323,0.0,-7046.0,False,2
15112,0,323,0.0,-7046.0,False,2
15116,0,323,0.0,-7046.0,False,2
15120,0,323,0.0,-7046.0,False,2
15124,0,323,0.0,-7046.0,False,2
15128,0,323,0.0,-7046.0,False,2
15132,0,323,0.0,-7046.0,False,2
15136,0,323,0.0,-7046.0,False,2
15140,0,323,0.0,-7046.0,False,2
15144,0,323,0.0,-7046.0,False,2
15148,0,323,0.0,-7046.0,False,2
15152,0,323,0.0,-7046.0,False,2
15156,0,323,0.0,-7046.0,False,2
15160,0,323,0.0,-7046.0,False,2
15164,0,323,0.0,-7046.0,False,2
15168,0,323,0.0,-7046.0,False,2
15172,0,323,0.0,-7046.0,False,2
15176,0,323,0.0,-7046.0,False,2
15180,0,323,0.0,-7046.0,False,2
15184,0,323,0.0,-7046.0,False,2
15188,0,323,0.0,-7046.0,False,2
15192,0,323,0.0,-7046.0,False,2
15196,0,323,0.0,-7046.0,False,2
15200,0,323,0.0,-7046.0,False,2
15204,0,323,0.0,-7046.0,False,2
15208,0,323,0.0,-7046.0,False,2
15212,0,325,0.0,-7046.0,False,2
15216,0,328,3.0,-7043.0,False,2
15220,0,332,4.0,-7039.0,False,2
15224,0,339,7.0,-7032.0,False,2
15228,0,347,8.0,-7024.0,False,2
15232,0,357,10.0,-7014.0,False,2
15236,0,369,12.0,-7002.0,False,2
15240,0,381,12.0,-6990.0,False,2
15244,0,393,0.0,-6990.0,False,2
15248,0,405,12.0,-6978.0,False,2
15252,0,417,12.0,-6966.0,False,2
15256,0,429,12.0,-6954.0,False,2
15260,0,441,12.0,-6942.0,False,2
15264,0,453,12.0,-6930.0,False,2
15268,0,465,12.0,-6918.0,False,2
15272,0,477,12.0,-6906.0,False,2
15276,0,489,0.0,-6906.0,False,2
15280,0,501,12.0,-6894.0,False,2
15284,0,513,12.0,-6882.0,False,2
15288,0,525,12.0,-6870.0,False,2
15292,0,537,12.0,-6858.0,False,2
15296,0,549,12.0,-6846.0,False,2
15300,0,561,12.0,-6834.0,False,2
15304,0,573,12.0,-6822.0,False,2
15308,0,585,0.0,-6822.0,False,2
15312,0,596,11.0,-6811.0,False,2
15316,0,594,0.0,-6811.0,False,2
15320,0,594,0.0,-6811.0,False,2
15324,0,594,0.0,-6811.0,False,2
15328,0,594,0.0,-6811.0,False,2
15332,0,594,0.0,-6811.0,False,2
15336,0,594,0.0,-6811.0,False,2
15340,0,594,0.0,-6811.0,False,2
15344,0,596,2.0,-6809.0,False,2
15348,0,598,2.0,-6807.0,False,2
15352,0,601,3.0,-6804.0,False,2
15356,0,606,5.0,-6799.0,False,2
15360,0,611,5.0,-6794.0,False,2
15364,0,617,6.0,-6788.0,False,2
15368,0,624,7.0,-6781.0,False,2
15372,0,631,0.0,-6781.0,False,2
15376,0,638,7.0,-6774.0,False,2
15380,0,645,7.0,-6767.0,False,2
15384,0,652,7.0,-6760.0,False,2
15388,0,659,7.0,-6753.0,False,2
15392,0,666,7.0,-6746.0,False,2
15396,0,673,7.0,-6739.0,False,2
15400,0,680,7.0,-6732.0,False,2
15404,0,687,0.0,-6732.0,False,2
15408,0,694,7.0,-6725.0,False,2
15412,0,698,4.0,-6721.0,False,2
15416,0,698,0.0,-6721.0,False,2
15420,0,698,0.0,-6721.0,False,2
15424,0,698,0.0,-6721.0,False,2
15428,0,698,0.0,-6721.0,False,2
15432,0,698,0.0,-6721.0,False,2
15436,0,698,0.0,-6721.0,False,2
15440,0,698,0.0,-6721.0,False,2
15444,0,698,0.0,-6721.0,False,2
15448,0,698,0.0,-6721.0,False,2
15452,0,698,0.0,-6721.0,False,2
15456,0,698,0.0,-6721.0,False,2
15460,0,698,0.0,-6721.0,False,2
15464,0,698,0.0,-6721.0,False,2
15468,0,698,0.0,-6721.0,False,2
15472,0,698,0.0,-6721.0,False,2
15476,0,698,0.0,-6721.0,False,2
15480,0,698,0.0,-6721.0,False,2
15484,0,698,0.0,-6721.0,False,2
15488,0,698,0.0,-6721.0,False,2
15492,0,698,0.0,-6721.0,False,2
15496,0,698,0.0,-6721.0,False,2
15500,0,698,0.0,-6721.0,False,2
15504,0,698,0.0,-6721.0,False,2
15508,0,698,0.0,-6721.0,False,2
15512,0,698,0.0,-6721.0,False,2
15516,0,698,0.0,-6721.0,False,2
15520,0,698,0.0,-6721.0,False,2
15524,0,698,0.0,-6721.0,False,2
15528,0,698,0.0,-6721.0,False,2
15532,0,698,0.0,-6721.0,False,2
15536,0,698,0.0,-6721.0,False,2
15540,0,698,0.0,-6721.0,False,2
15544,0,698,0.0,-6721.0,False,2
15548,0,698,0.0,-6721.0,False,2
15552,0,698,0.0,-6721.0,False,2
15556,0,698,0.0,-6721.0,False,2
15560,0,698,0.0,-6721.0,False,2
15564,0,698,0.0,-6721.0,False,2
15568,0,698,0.0,-6721.0,False,2
15572,0,698,0.0,-6721.0,False,2
15576,0,698,0.0,-6721.0,False,2
15580,0,698,0.0,-6721.0,False,2
15584,0,698,0.0,-6721.0,False,2
15588,0,698,0.0,-6721.0,False,2
15592,0,698,-100.0,-6821.0,False,0
15596,0,0,0.0,-6821.0,False,0
15600,0,0,0.0,-6821.0,False,0
15604,0,0,0.0,-6821.0,False,0
15608,0,0,0.0,-6821.0,False,0
15612,0,0,0.0,-6821.0,False,0
15616,0,0,0.0,-6821.0,False,0
15620,0,40,0.0,-6821.0,False,2
15624,0,40,0.0,-6821.0,False,2
15628,0,40,0.0,-6821.0,False,2
15632,0,40,0.0,-6821.0,False,2
15636,0,40,0.0,-6821.0,False,2
15640,0,40,0.0,-6821.0,False,2
15644,0,40,0.0,-6821.0,False,2
15648,0,40,0.0,-6821.0,False,2
15652,0,40,0.0,-6821.0,False,2
15656,0,40,0.0,-6821.0,False,2
15660,0,40,0.0,-6821.0,False,2
15664,0,40,0.0,-6821.0,False,2
15668,0,40,0.0,-6821.0,False,2
15672,0,40,0.0,-6821.0,False,2
15676,0,40,0.0,-6821.0,False,2
15680,0,40,0.0,-6821.0,False,2
15684,0,40,0.0,-6821.0,False,2
15688,0,40,0.0,-6821.0,False,2
15692,0,40,0.0,-6821.0,False,2
15696,0,40,0.0,-6821.0,False,2
15700,0,40,0.0,-6821.0,False,2
15704,0,40,0.0,-6821.0,False,2
15708,0,40,0.0,-6821.0,False,2
15712,0,40,0.0,-6821.0,False,2
15716,0,40,0.0,-6821.0,False,2
15720,0,40,0.0,-6821.0,False,2
15724,0,40,0.0,-6821.0,False,2
15728,0,40,0.0,-6821.0,False,2
15732,0,40,0.0,-6821.0,False,2
15736,0,40,0.0,-6821.0,False,2
15740,0,40,0.0,-6821.0,False,2
15744,0,40,0.0,-6821.0,False,2
15748,0,40,0.0,-6821.0,False,2
15752,0,40,0.0,-6821.0,False,2
15756,0,40,0.0,-6821.0,False,2
15760,0,40,0.0,-6821.0,False,2
15764,0,40,0.0,-6821.0,False,2
15768,0,40,0.0,-6821.0,False,2
15772,0,40,0.0,-6821.0,False,2
15776,0,40,0.0,-6821.0,False,2
15780,0,40,0.0,-6821.0,False,2
15784,0,40,0.0,-6821.0,False,2
15788,0,40,0.0,-6821.0,False,2
15792,0,40,0.0,-6821.0,False,2
15796,0,40,0.0,-6821.0,False,2
15800,0,40,0.0,-6821.0,False,2
15804,0,40,0.0,-6821.0,False,2
15808,0,40,0.0,-6821.0,False,2
15812,0,40,0.0,-6821.0,False,2
15816,0,40,0.0,-6821.0,False,2
15820,0,40,0.0,-6821.0,False,2
15824,0,40,0.0,-6821.0,False,2
15828,0,40,0.0,-6821.0,False,2
15832,0,40,0.0,-6821.0,False,2
15836,0,40,0.0,-6821.0,False,2
15840,0,40,0.0,-6821.0,False,2
15844,0,40,0.0,-6821.0,False,2
15848,0,40,0.0,-6821.0,False,2
15852,0,40,0.0,-6821.0,False,2
15856,0,40,0.0,-6821.0,False,2
15860,0,40,0.0,-6821.0,False,2
15864,0,40,0.0,-6821.0,False,2
15868,0,40,0.0,-6821.0,False,2
15872,0,40,0.0,-6821.0,False,2
15876,0,40,0.0,-6821.0,False,2
15880,0,40,0.0,-6821.0,False,2
15884,0,40,0.0,-6821.0,False,2
15888,0,40,0.0,-6821.0,False,2
15892,0,40,0.0,-6821.0,False,2
15896,0,40,0.0,-6821.0,False,2
15900,0,40,0.0,-6821.0,False,2
15904,0,40,0.0,-6821.0,False,2
15908,0,40,0.0,-6821.0,False,2
15912,0,40,0.0,-6821.0,False,2
15916,0,40,0.0,-6821.0,False,2
15920,0,40,0.0,-6821.0,False,2
15924,0,40,0.0,-6821.0,False,2
15928,0,40,0.0,-6821.0,False,2
15932,0,40,0.0,-6821.0,False,2
15936,0,40,0.0,-6821.0,False,2
15940,0,40,0.0,-6821.0,False,2
15944,0,40,0.0,-6821.0,False,2
15948,0,40,0.0,-6821.0,False,2
15952,0,40,0.0,-6821.0,False,2
15956,0,40,0.0,-6821.0,False,2
15960,0,40,0.0,-6821.0,False,2
15964,0,40,0.0,-6821.0,False,2
15968,0,40,0.0,-6821.0,False,2
15972,0,40,0.0,-6821.0,False,2
15976,0,40,0.0,-6821.0,False,2
15980,0,40,0.0,-6821.0,False,2
15984,0,40,0.0,-6821.0,False,2
15988,0,40,0.0,-6821.0,False,2
15992,0,40,0.0,-6821.0,False,2
15996,0,40,0.0,-6821.0,False,2
16000,0,40,0.0,-6821.0,False,2
16004,0,40,0.0,-6821.0,False,2
16008,0,40,0.0,-6821.0,False,2
16012,0,40,0.0,-6821.0,False,2
16016,0,40,0.0,-6821.0,False,2
16020,0,40,0.0,-6821.0,False,2
16024,0,41,1.0,-6820.0,False,2
16028,0,44,3.0,-6817.0,False,2
16032,0,47,3.0,-6814.0,False,2
16036,0,51,4.0,-6810.0,False,2
16040,0,57,6.0,-6804.0,False,2
16044,0,63,6.0,-6798.0,False,2
16048,0,70,7.0,-6791.0,False,2
16052,0,77,7.0,-6784.0,False,2
16056,0,84,7.0,-6777.0,False,2
16060,0,91,7.0,-6770.0,False,2
16064,0,98,7.0,-6763.0,False,2
16068,0,105,7.0,-6756.0,False,2
16072,0,112,7.0,-6749.0,False,2
16076,0,119,0.0,-6749.0,False,2
16080,0,126,7.0,-6742.0,False,2
16084,0,133,7.0,-6735.0,False,2
16088,0,140,7.0,-6728.0,False,2
16092,0,147,7.0,-6721.0,False,2
16096,0,154,7.0,-6714.0,False,2
16100,0,161,7.0,-6707.0,False,2
16104,0,168,7.0,-6700.0,False,2
16108,0,175,0.0,-6700.0,False,2
16112,0,182,7.0,-6693.0,False,2
16116,0,189,7.0,-6686.0,False,2
16120,0,196,7.0,-6679.0,False,2
16124,0,203,7.0,-6672.0,False,2
16128,0,210,7.0,-6665.0,False,2
16132,0,217,7.0,-6658.0,False,2
16136,0,224,7.0,-6651.0,False,2
16140,0,231,0.0,-6651.0,False,2
16144,0,238,7.0,-6644.0,False,2
16148,0,245,7.0,-6637.0,False,2
16152,0,252,7.0,-6630.0,False,2
16156,0,259,7.0,-6623.0,False,2
16160,0,266,7.0,-6616.0,False,2
16164,0,273,7.0,-6609.0,False,2
16168,0,280,7.0,-6602.0,False,2
16172,0,287,0.0,-6602.0,False,2
16176,0,294,7.0,-6595.0,False,2
16180,0,301,7.0,-6588.0,False,2
16184,0,307,6.0,-6582.0,False,2
16188,0,306,0.0,-6582.0,False,2
16192,0,306,0.0,-6582.0,False,2
16196,0,303,0.0,-6582.0,False,2
16200,0,299,0.0,-6582.0,False,2
16204,0,292,0.0,-6582.0,False,2
16208,0,285,0.0,-6582.0,False,2
16212,0,278,0.0,-6582.0,False,2
16216,0,272,0.0,-6582.0,False,2
16220,0,268,0.0,-6582.0,False,2
16224,0,265,0.0,-6582.0,False,2
16228,0,266,0.0,-6582.0,False,2
16232,0,268,0.0,-6582.0,False,2
16236,0,272,0.0,-6582.0,False,2
16240,0,278,6.0,-6576.0,False,2
16244,0,286,8.0,-6568.0,False,2
16248,0,295,9.0,-6559.0,False,2
16252,0,306,11.0,-6548.0,False,2
16256,0,318,12.0,-6536.0,False,2
16260,0,330,12.0,-6524.0,False,2
16264,0,342,12.0,-6512.0,False,2
16268,0,354,0.0,-6512.0,False,2
16272,0,366,12.0,-6500.0,False,2
16276,0,378,12.0,-6488.0,False,2
16280,0,390,12.0,-6476.0,False,2
16284,0,401,11.0,-6465.0,False,2
16288,0,410,9.0,-6456.0,False,2
16292,0,417,7.0,-6449.0,False,2
16296,0,424,7.0,-6442.0,False,2
16300,0,431,0.0,-6442.0,False,2
16304,0,434,3.0,-6439.0,False,2
16308,0,434,0.0,-6439.0,False,2
16312,0,434,0.0,-6439.0,False,2
16316,0,434,0.0,-6439.0,False,2
16320,0,434,0.0,-6439.0,False,2
16324,0,434,0.0,-6439.0,False,2
16328,0,434,0.0,-6439.0,False,2
16332,0,434,0.0,-6439.0,False,2
16336,0,432,0.0,-6439.0,False,2
16340,0,428,0.0,-6439.0,False,2
16344,0,423,0.0,-6439.0,False,2
16348,0,416,0.0,-6439.0,False,2
16352,0,407,0.0,-6439.0,False,2
16356,0,396,0.0,-6439.0,False,2
16360,0,384,0.0,-6439.0,False,2
16364,0,372,0.0,-6439.0,False,2
16368,0,360,0.0,-6439.0,False,2
16372,0,348,0.0,-6439.0,False,2
16376,0,336,0.0,-6439.0,False,2
16380,0,324,0.0,-6439.0,False,2
16384,0,323,0.0,-6439.0,False,2
16388,0,323,0.0,-6439.0,False,2
16392,0,323,0.0,-6439.0,False,2
16396,0,323,0.0,-6439.0,False,2
16400,0,323,0.0,-6439.0,False,2
16404,0,323,0.0,-6439.0,False,2
16408,0,323,0.0,-6439.0,False,2
16412,0,323,0.0,-6439.0,False,2
16416,0,323,0.0,-6439.0,False,2
16420,0,323,0.0,-6439.0,False,2
16424,0,323,0.0,-6439.0,False,2
16428,0,323,0.0,-6439.0,False,2
16432,0,323,0.0,-6439.0,False,2
16436,0,323,0.0,-6439.0,False,2
16440,0,323,0.0,-6439.0,False,2
16444,0,323,0.0,-6439.0,False,2
16448,0,323,0.0,-6439.0,False,2
16452,0,323,0.0,-6439.0,False,2
16456,0,323,0.0,-6439.0,False,2
16460,0,323,0.0,-6439.0,False,2
16464,0,323,0.0,-6439.0,False,2
16468,0,323,0.0,-6439.0,False,2
16472,0,323,0.0,-6439.0,False,2
16476,0,323,0.0,-6439.0,False,2
16480,0,323,0.0,-6439.0,False,2
16484,0,323,0.0,-6439.0,False,2
16488,0,323,0.0,-6439.0,False,2
16492,0,324,0.0,-6439.0,False,2
16496,0,326,2.0,-6437.0,False,2
16500,0,330,4.0,-6433.0,False,2
16504,0,335,5.0,-6428.0,False,2
16508,0,343,8.0,-6420.0,False,2
16512,0,352,9.0,-6411.0,False,2
16516,0,363,11.0,-6400.0,False,2
16520,0,375,12.0,-6388.0,False,2
16524,0,387,0.0,-6388.0,False,2
16528,0,399,12.0,-6376.0,False,2
16532,0,411,12.0,-6364.0,False,2
16536,0,423,12.0,-6352.0,False,2
16540,0,435,12.0,-6340.0,False,2
16544,0,447,12.0,-6328.0,False,2
16548,0,459,12.0,-6316.0,False,2
16552,0,471,12.0,-6304.0,False,2
16556,0,483,0.0,-6304.0,False,2
16560,0,495,12.0,-6292.0,False,2
16564,0,507,12.0,-6280.0,False,2
16568,0,519,12.0,-6268.0,False,2
16572,0,531,12.0,-6256.0,False,2
16576,0,543,12.0,-6244.0,False,2
16580,0,555,12.0,-6232.0,False,2
16584,0,567,12.0,-6220.0,False,2
16588,0,579,0.0,-6220.0,False,2
16592,0,591,12.0,-6208.0,False,2
16596,0,594,3.0,-6205.0,False,2
16600,0,594,0.0,-6205.0,False,2
16604,0,594,0.0,-6205.0,False,2
16608,0,594,0.0,-6205.0,False,2
16612,0,594,0.0,-6205.0,False,2
16616,0,594,0.0,-6205.0,False,2
16620,0,594,0.0,-6205.0,False,2
16624,0,595,1.0,-6204.0,False,2
16628,0,597,2.0,-6202.0,False,2
16632,0,600,3.0,-6199.0,False,2
16636,0,603,3.0,-6196.0,False,2
16640,0,608,5.0,-6191.0,False,2
16644,0,614,6.0,-6185.0,False,2
16648,0,621,7.0,-6178.0,False,2
16652,0,628,0.0,-6178.0,False,2
16656,0,635,7.0,-6171.0,False,2
16660,0,642,7.0,-6164.0,False,2
16664,0,649,7.0,-6157.0,False,2
16668,0,656,7.0,-6150.0,False,2
16672,0,663,7.0,-6143.0,False,2
16676,0,670,7.0,-6136.0,False,2
16680,0,677,7.0,-6129.0,False,2
16684,0,684,0.0,-6129.0,False,2
16688,0,691,7.0,-6122.0,False,2
16692,0,698,7.0,-6115.0,False,2
16696,0,698,0.0,-6115.0,False,2
16700,0,698,0.0,-6115.0,False,2
16704,0,698,0.0,-6115.0,False,2
16708,0,698,0.0,-6115.0,False,2
16712,0,698,0.0,-6115.0,False,2
16716,0,698,0.0,-6115.0,False,2
16720,0,698,0.0,-6115.0,False,2
16724,0,698,0.0,-6115.0,False,2
16728,0,698,0.0,-6115.0,False,2
16732,0,698,0.0,-6115.0,False,2
16736,0,698,0.0,-6115.0,False,2
16740,0,698,0.0,-6115.0,False,2
16744,0,698,0.0,-6115.0,False,2
16748,0,698,0.0,-6115.0,False,2
16752,0,698,0.0,-6115.0,False,2
16756,0,698,0.0,-6115.0,False,2
16760,0,698,0.0,-6115.0,False,2
16764,0,698,0.0,-6115.0,False,2
16768,0,698,0.0,-6115.0,False,2
16772,0,698,0.0,-6115.0,False,2
16776,0,698,0.0,-6115.0,False,2
16780,0,698,0.0,-6115.0,False,2
16784,0,698,0.0,-6115.0,False,2
16788,0,698,0.0,-6115.0,False,2
16792,0,698,0.0,-6115.0,False,2
16796,0,698,0.0,-6115.0,False,2
16800,0,698,0.0,-6115.0,False,2
16804,0,698,0.0,-6115.0,False,2
16808,0,698,0.0,-6115.0,False,2
16812,0,698,0.0,-6115.0,False,2
16816,0,698,0.0,-6115.0,False,2
16820,0,698,0.0,-6115.0,False,2
16824,0,698,0.0,-6115.0,False,2
16828,0,698,0.0,-6115.0,False,2
16832,0,698,0.0,-6115.0,False,2
16836,0,698,0.0,-6115.0,False,2
16840,0,698,0.0,-6115.0,False,2
16844,0,698,0.0,-6115.0,False,2
16848,0,698,0.0,-6115.0,False,2
16852,0,698,0.0,-6115.0,False,2
16856,0,698,0.0,-6115.0,False,2
16860,0,698,0.0,-6115.0,False,2
16864,0,698,0.0,-6115.0,False,2
16868,0,698,0.0,-6115.0,False,2
16872,0,698,0.0,-6115.0,False,2
16876,0,0,-100.0,-6215.0,False,0
16880,0,0,0.0,-6215.0,False,0
16884,0,0,0.0,-6215.0,False,0
16888,0,0,0.0,-6215.0,False,0
16892,0,0,0.0,-6215.0,False,0
16896,0,0,0.0,-6215.0,False,0
16900,0,0,0.0,-6215.0,False,0
16904,0,40,0.0,-6215.0,False,2
16908,0,40,0.0,-6215.0,False,2
16912,0,40,0.0,-6215.0,False,2
16916,0,40,0.0,-6215.0,False,2
16920,0,40,0.0,-6215.0,False,2
16924,0,40,0.0,-6215.0,False,2
16928,0,40,0.0,-6215.0,False,2
16932,0,40,0.0,-6215.0,False,2
16936,0,40,0.0,-6215.0,False,2
16940,0,40,0.0,-6215.0,False,2
16944,0,40,0.0,-6215.0,False,2
16948,0,40,0.0,-6215.0,False,2
16952,0,40,0.0,-6215.0,False,2
16956,0,40,0.0,-6215.0,False,2
16960,0,40,0.0,-6215.0,False,2
16964,0,40,0.0,-6215.0,False,2
16968,0,40,0.0,-6215.0,False,2
16972,0,40,0.0,-6215.0,False,2
16976,0,40,0.0,-6215.0,False,2
16980,0,40,0.0,-6215.0,False,2
16984,0,40,0.0,-6215.0,False,2
16988,0,40,0.0,-6215.0,False,2
16992,0,40,0.0,-6215.0,False,2
16996,0,40,0.0,-6215.0,False,2
17000,0,40,0.0,-6215.0,False,2
17004,0,40,0.0,-6215.0,False,2
17008,0,40,0.0,-6215.0,False,2
17012,0,40,0.0,-6215.0,False,2
17016,0,40,0.0,-6215.0,False,2
17020,0,40,0.0,-6215.0,False,2
17024,0,40,0.0,-6215.0,False,2
17028,0,40,0.0,-6215.0,False,2
17032,0,40,0.0,-6215.0,False,2
17036,0,40,0.0,-6215.0,False,2
